VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
1,2015-01-08 22:45:23,2015-01-08 22:57:28,1,6.70,-73.966415405273437,40.756458282470703,1,N,-73.992637634277344,40.692680358886719,1,19.5,0.5,0.5,4.15,0,24.95
1,2015-01-08 22:45:23,2015-01-08 22:52:58,1,1.10,-73.958518981933594,40.815601348876953,1,N,-73.952743530273438,40.804359436035156,1,7,0.5,0.5,1.65,0,9.95
2,2015-01-08 22:45:24,2015-01-08 22:58:57,1,3.15,-73.985267639160156,40.747566223144531,1,N,-74.009513854980469,40.709716796875,1,12.5,0.5,0.5,1,0,14.8
2,2015-01-08 22:45:25,2015-01-08 22:53:11,1,.82,-73.990142822265625,40.750720977783203,1,N,-73.977027893066406,40.745216369628906,1,6.5,0.5,0.5,1.4,0,9.2
1,2015-01-08 22:45:25,2015-01-08 22:49:07,1,.60,-73.999534606933594,40.738601684570313,1,N,-74.007034301757813,40.732990264892578,1,4.5,0.5,0.5,1,0,6.8
1,2015-01-08 22:45:26,2015-01-08 22:54:00,1,1.20,-73.965171813964844,40.759311676025391,1,N,-73.981468200683594,40.768722534179687,2,7.5,0.5,0.5,0,0,8.8
2,2015-01-08 22:45:27,2015-01-08 22:51:10,1,.96,-73.976387023925781,40.677780151367188,1,N,-73.975860595703125,40.669761657714844,2,6,0.5,0.5,0,0,7.3
2,2015-01-08 22:45:28,2015-01-08 22:59:34,2,2.46,-73.994003295898437,40.761810302734375,1,N,-74.0018310546875,40.735431671142578,2,11,0.5,0.5,0,0,12.3
2,2015-01-08 22:45:28,2015-01-08 22:52:52,2,1.02,-73.990951538085938,40.755161285400391,1,N,-73.980422973632813,40.761428833007812,2,6.5,0.5,0.5,0,0,7.8
2,2015-01-08 22:45:29,2015-01-08 22:49:55,6,.78,-73.977813720703125,40.749691009521484,1,N,-73.985687255859375,40.755847930908203,2,5,0.5,0.5,0,0,6.3
1,2015-01-08 22:45:30,2015-01-08 23:05:10,1,5.80,-73.983718872070313,40.726894378662109,1,N,-73.953376770019531,40.744819641113281,1,20.5,0.5,0.5,4.35,0,26.15
2,2015-01-08 22:45:30,2015-01-08 22:49:22,1,.85,-73.982162475585937,40.772201538085937,1,N,-73.978073120117187,40.783481597900391,2,5,0.5,0.5,0,0,6.3
2,2015-01-08 22:45:30,2015-01-08 22:49:31,5,.52,-73.982566833496094,40.767845153808594,1,N,-73.989112854003906,40.769336700439453,1,4.5,0.5,0.5,1,0,6.8
1,2015-01-08 22:45:31,2015-01-08 22:50:48,1,.70,-73.997749328613281,40.714260101318359,1,N,-73.992965698242188,40.722759246826172,1,5.5,0.5,0.5,1.2,0,8
2,2015-01-08 22:45:32,2015-01-08 23:06:06,1,3.69,-73.973251342773438,40.760311126708984,1,N,-73.98583984375,40.719528198242187,1,15.5,0.5,0.5,1.5,0,18.3
2,2015-01-08 22:45:32,2015-01-08 22:49:19,1,.55,-73.972671508789063,40.74359130859375,1,N,-73.980941772460938,40.744571685791016,1,4.5,0.5,0.5,1,0,6.8
2,2015-01-08 22:45:33,2015-01-08 22:54:59,1,2.90,-73.977943420410156,40.746063232421875,1,N,-73.95086669921875,40.780902862548828,1,10.5,0.5,0.5,2.2,0,14
1,2015-01-08 22:45:33,2015-01-08 22:49:59,2,.60,-73.980155944824219,40.742515563964844,1,N,-73.971832275390625,40.745590209960938,1,5,0.5,0.5,1,0,7.3
2,2015-01-08 22:45:34,2015-01-08 22:58:37,5,3.09,-74.000396728515625,40.717231750488281,1,N,-73.971488952636719,40.751308441162109,1,12,0.5,0.5,3,0,16.3
2,2015-01-08 22:45:34,2015-01-08 22:50:42,1,.79,-73.986183166503906,40.751453399658203,1,N,-73.988998413085938,40.759262084960938,1,5.5,0.5,0.5,1,0,7.8
2,2015-01-08 22:45:35,2015-01-08 22:55:21,1,2.48,-73.988563537597656,40.748622894287109,1,N,-73.962455749511719,40.770538330078125,1,10,0.5,0.5,2.1,0,13.4
2,2015-01-08 22:45:35,2015-01-08 23:17:13,1,6.43,-73.965728759765625,40.805641174316406,1,N,-73.953437805175781,40.744899749755859,1,25.5,0.5,0.5,5.2,0,32
2,2015-01-08 22:45:36,2015-01-08 22:53:02,1,2.40,-73.945289611816406,40.833587646484375,1,N,-73.930824279785156,40.811870574951172,2,9,0.5,0.5,0,0,10.3
1,2015-01-08 22:45:37,2015-01-08 22:54:06,1,1.40,-73.98974609375,40.733982086181641,1,N,-73.978179931640625,40.751216888427734,2,8,0.5,0.5,0,0,9.3
1,2015-01-08 22:45:37,2015-01-08 22:57:41,2,3.10,-73.983230590820313,40.781520843505859,1,N,-73.954605102539062,40.818233489990234,2,12,0.5,0.5,0,0,13.3
1,2015-01-08 22:45:38,2015-01-08 23:01:32,2,4.20,0,0,1,N,0,0,1,15.5,0.5,0.5,3,0,19.8
1,2015-01-08 22:45:39,2015-01-08 22:51:02,2,1.60,-73.913833618164063,40.743736267089844,1,N,-73.884117126464844,40.747692108154297,1,7,0.5,0.5,1,0,9.3
1,2015-01-08 22:45:37,2015-01-08 22:58:36,2,2.30,-73.987136840820313,40.756465911865234,1,N,-73.980369567871094,40.780242919921875,1,11,0.5,0.5,1.5,0,13.8
1,2015-01-08 22:45:40,2015-01-08 22:51:47,1,1.20,-73.975044250488281,40.761676788330078,1,N,-73.977005004882812,40.748573303222656,2,6.5,0.5,0.5,0,0,7.8
2,2015-01-08 22:45:40,2015-01-08 22:55:51,1,2.23,-73.991470336914063,40.749900817871094,1,N,-73.981986999511719,40.730220794677734,1,9.5,0.5,0.5,2,0,12.8
1,2015-01-08 22:45:41,2015-01-08 23:07:31,1,5.30,-73.9957275390625,40.753124237060547,1,N,-73.938613891601563,40.750095367431641,1,20,0.5,0.5,2,0,23.3
2,2015-01-08 22:45:42,2015-01-08 22:54:56,1,5.94,-73.972122192382813,40.794826507568359,1,N,-73.914848327636719,40.844463348388672,2,17.5,0.5,0.5,0,0,18.8
1,2015-01-08 22:45:42,2015-01-08 22:59:37,2,2.90,-73.959785461425781,40.655414581298828,1,N,-73.917869567871094,40.663253784179688,1,12.5,0.5,0.5,0,0,13.8
2,2015-01-08 22:45:40,2015-01-08 22:50:41,1,1.41,-73.968673706054688,40.758316040039063,1,N,-73.955390930175781,40.773605346679688,1,6.5,0.5,0.5,1.4,0,9.2
2,2015-01-08 22:45:40,2015-01-08 22:49:28,5,.77,-73.991203308105469,40.739093780517578,1,N,-73.992927551269531,40.730873107910156,1,5,0.5,0.5,1,0,7.3
1,2015-01-08 22:45:43,2015-01-08 22:52:24,1,.90,-74.007286071777344,40.717601776123047,1,N,-74.007774353027344,40.708145141601563,1,6,0.5,0.5,1.46,0,8.76
1,2015-01-08 22:45:43,2015-01-08 22:57:31,1,2.40,-73.9586181640625,40.768669128417969,1,N,-73.983848571777344,40.746234893798828,1,10,0.5,0.5,2.25,0,13.55
1,2015-01-08 22:45:44,2015-01-08 22:55:50,1,2.10,-73.968795776367187,40.756687164306641,1,N,-73.97686767578125,40.732437133789063,1,9.5,0.5,0.5,2.16,0,12.96
1,2015-01-08 22:45:44,2015-01-08 22:54:48,1,2.70,-74.009864807128906,40.720523834228516,1,N,-73.987106323242187,40.747779846191406,1,10,0.5,0.5,2.7,0,14
1,2015-01-08 22:45:44,2015-01-08 22:45:51,1,.00,-73.776924133300781,40.645256042480469,1,N,-73.776924133300781,40.645256042480469,2,2.5,0.5,0.5,0,0,3.8
2,2015-01-08 22:45:45,2015-01-08 23:00:51,2,2.47,-73.976661682128906,40.758598327636719,1,N,-73.988151550292969,40.736263275146484,1,12,0.5,0.5,1,0,14.3
1,2015-01-08 22:45:45,2015-01-08 23:06:20,3,7.40,-73.968879699707031,40.760986328125,1,N,-73.992912292480469,40.693058013916016,2,23,0.5,0.5,0,0,24.3
1,2015-01-08 22:45:46,2015-01-08 22:58:12,1,2.00,-73.982261657714844,40.763900756835938,1,N,-73.971923828125,40.744827270507813,1,10,0.5,0.5,2.25,0,13.55
2,2015-01-08 22:45:47,2015-01-08 22:45:55,1,.00,-73.98345947265625,40.755580902099609,1,N,-73.98345947265625,40.755580902099609,1,2.5,0.5,0.5,2,0,5.8
2,2015-01-08 22:45:47,2015-01-08 22:54:51,1,1.40,-74.006782531738281,40.735633850097656,1,N,-74.002792358398438,40.720977783203125,1,8,0.5,0.5,1.7,0,11
1,2015-01-08 22:45:48,2015-01-08 22:57:14,2,2.90,-73.984901428222656,40.758579254150391,1,N,-73.978500366210938,40.729610443115234,1,11.5,0.5,0.5,2.55,0,15.35
2,2015-01-08 22:45:48,2015-01-08 22:57:06,2,2.83,-73.987464904785156,40.765720367431641,1,N,-74.008354187011719,40.735881805419922,1,11,0.5,0.5,2.3,0,14.6
2,2015-01-08 22:45:48,2015-01-08 22:52:53,2,2.44,-73.975135803222656,40.759288787841797,1,N,-73.950889587402344,40.785804748535156,1,9,0.5,0.5,1.9,0,12.2
1,2015-01-08 22:45:49,2015-01-08 22:57:48,1,1.90,-73.999237060546875,40.739192962646484,1,N,-73.989913940429687,40.720508575439453,1,10.5,0.5,0.5,2,0,13.8
1,2015-01-08 22:45:49,2015-01-08 23:01:58,2,4.20,-73.982208251953125,40.771484375,1,N,-73.985183715820313,40.724357604980469,1,15,0.5,0.5,1,0,17.3
1,2015-01-08 22:45:50,2015-01-08 23:03:37,2,4.30,-73.975006103515625,40.790363311767578,1,N,-73.927879333496094,40.821575164794922,2,16,0.5,0.5,0,0,17.3
2,2015-01-08 22:45:51,2015-01-08 23:00:37,1,3.50,-73.963241577148438,40.777690887451172,1,N,-73.998512268066406,40.742145538330078,1,13.5,0.5,0.5,1,0,15.8
2,2015-01-08 22:45:51,2015-01-08 22:50:42,1,.47,-74.003791809082031,40.738201141357422,1,N,-74.001243591308594,40.733959197998047,1,5,0.5,0.5,1.1,0,7.4
2,2015-01-08 22:45:52,2015-01-08 22:55:14,3,1.62,-73.988487243652344,40.728126525878906,1,N,-73.975662231445312,40.744781494140625,1,8.5,0.5,0.5,1.8,0,11.6
2,2015-01-08 22:45:53,2015-01-08 23:03:00,1,3.75,-73.962936401367188,40.770778656005859,1,N,-73.980583190917969,40.728748321533203,1,15.5,0.5,0.5,3.2,0,20
2,2015-01-08 22:45:54,2015-01-08 23:11:38,1,5.14,-73.984947204589844,40.764171600341797,1,N,-73.910957336425781,40.758430480957031,1,21,0.5,0.5,0,0,22.3
2,2015-01-08 22:45:54,2015-01-08 23:00:06,3,4.95,-73.975448608398438,40.755298614501953,1,N,-73.898277282714844,40.747581481933594,1,15.5,0.5,0.5,8,0,24.8
1,2015-01-08 22:45:55,2015-01-08 22:53:52,1,1.90,-73.983413696289062,40.755596160888672,1,N,-73.980941772460938,40.779609680175781,2,8.5,0.5,0.5,0,0,9.8
2,2015-01-08 22:45:55,2015-01-08 23:00:56,6,4.09,-73.978225708007813,40.745613098144531,1,N,-73.938346862792969,40.790916442871094,1,14.5,0.5,0.5,3,0,18.8
2,2015-01-08 22:45:56,2015-01-08 22:51:32,3,.76,-73.97869873046875,40.753147125244141,1,N,-73.973533630371094,40.748622894287109,1,5.5,0.5,0.5,1.2,0,8
1,2015-01-08 22:45:56,2015-01-08 22:56:38,2,3.20,-73.980499267578125,40.780067443847656,1,N,-73.948410034179687,40.782394409179688,2,11.5,0.5,0.5,0,0,12.8
2,2015-01-08 22:45:56,2015-01-08 22:51:40,1,1.55,-73.954147338867188,40.774421691894531,1,N,-73.968536376953125,40.754669189453125,1,7,0.5,0.5,2.25,0,10.55
1,2015-01-08 22:45:57,2015-01-08 22:51:03,1,1.40,-73.970237731933594,40.758956909179688,1,N,-73.957191467285156,40.774276733398438,1,6.5,0.5,0.5,2,0,9.8
2,2015-01-08 22:45:57,2015-01-08 22:58:15,1,2.40,-73.978157043457031,40.752265930175781,1,N,-73.987442016601563,40.728481292724609,1,10.5,0.5,0.5,2.2,0,14
1,2015-01-08 22:45:58,2015-01-08 23:03:50,1,5.30,-73.981475830078125,40.763439178466797,1,N,-74.017768859863281,40.709403991699219,1,19,0.5,0.5,1,0,21.3
1,2015-01-08 22:45:58,2015-01-08 22:50:20,1,.90,-73.951080322265625,40.724220275878906,1,N,-73.960121154785156,40.714004516601563,2,5.5,0.5,0.5,0,0,6.8
1,2015-01-08 22:45:58,2015-01-08 23:13:22,2,6.40,-73.982841491699219,40.76861572265625,1,N,-73.956428527832031,40.713298797607422,2,23.5,0.5,0.5,0,0,24.8
2,2015-01-08 22:45:56,2015-01-08 22:48:32,2,.39,-73.9527587890625,40.810779571533203,1,N,-73.95831298828125,40.810710906982422,1,4,0.5,0.5,1.5,0,6.8
1,2015-01-08 22:46:01,2015-01-08 22:52:50,1,1.20,-73.985069274902344,40.746894836425781,1,N,-73.976669311523438,40.736083984375,1,7,0.5,0.5,1,0,9.3
1,2015-01-08 22:45:59,2015-01-08 23:02:54,1,3.00,-73.988174438476562,40.736972808837891,1,N,-74.016281127929688,40.708782196044922,1,14,0.5,0.5,2,0,17.3
1,2015-01-08 22:45:59,2015-01-08 22:54:54,1,1.60,-73.97955322265625,40.743503570556641,1,N,-73.997787475585937,40.735843658447266,1,8.5,0.5,0.5,1.95,0,11.75
1,2015-01-08 22:46:00,2015-01-08 23:11:00,1,6.00,-73.972244262695312,40.749618530273438,1,N,-73.938407897949219,40.69439697265625,1,21.5,0.5,0.5,4.55,0,27.35
1,2015-01-08 22:46:00,2015-01-08 22:57:45,1,2.20,-73.97442626953125,40.760169982910156,1,N,-73.980232238769531,40.736701965332031,1,10,0.5,0.5,2.25,0,13.55
2,2015-01-08 22:46:01,2015-01-08 23:01:50,5,6.46,-73.972320556640625,40.796085357666016,1,N,-74.010116577148438,40.719917297363281,1,20.5,0.5,0.5,4.2,0,26
2,2015-01-08 22:45:18,2015-01-08 22:46:44,1,.28,-73.977752685546875,40.787918090820313,1,N,-73.980766296386719,40.788383483886719,1,3,0.5,0.5,0.7,0,5
2,2015-01-08 22:45:19,2015-01-08 22:58:57,2,1.75,-73.984268188476562,40.725109100341797,1,N,-74.007461547851563,40.717800140380859,2,10.5,0.5,0.5,0,0,11.8
2,2015-01-08 22:45:19,2015-01-08 22:53:48,1,1.78,-73.987709045410156,40.76007080078125,1,N,-73.978439331054687,40.783241271972656,2,8.5,0.5,0.5,0,0,9.8
2,2015-01-08 22:45:20,2015-01-08 22:53:01,5,1.16,-73.990493774414063,40.751022338867188,1,N,-73.975563049316406,40.746322631835938,1,7,0.5,0.5,1,0,9.3
1,2015-01-08 22:45:20,2015-01-08 22:55:06,1,1.40,-73.992759704589844,40.756637573242188,1,N,-73.971794128417969,40.745857238769531,2,8,0.5,0.5,0,0,9.3
2,2015-01-08 22:45:20,2015-01-08 23:08:54,3,6.39,-74.000572204589844,40.747520446777344,1,N,-73.952278137207031,40.726737976074219,1,22.5,0.5,0.5,6.9,0,30.7
2,2015-01-08 22:45:21,2015-01-08 23:04:49,3,8.67,-73.9990234375,40.744548797607422,1,N,-73.941818237304687,40.84832763671875,1,26.5,0.5,0.5,5.4,0,33.2
1,2015-01-08 22:45:22,2015-01-08 22:54:54,3,1.20,-73.985969543457031,40.756984710693359,1,N,-73.984848022460938,40.745525360107422,1,8,0.5,0.5,1.86,0,11.16
2,2015-01-08 22:45:23,2015-01-08 23:04:58,2,9.05,-74.007682800292969,40.705718994140625,1,N,-74.018081665039063,40.627540588378906,1,27,0.5,0.5,5.5,0,33.8
2,2015-01-08 22:45:23,2015-01-08 22:58:55,1,2.83,-73.981887817382812,40.7659912109375,1,N,-73.982765197753906,40.735321044921875,1,11.5,0.5,0.5,3.6,0,16.4
2,2015-01-08 22:45:24,2015-01-08 22:49:30,2,.85,-73.952468872070313,40.776931762695312,1,N,-73.953094482421875,40.767845153808594,1,5,0.5,0.5,1.1,0,7.4
1,2015-01-08 22:45:25,2015-01-08 22:51:25,2,.70,-73.966865539550781,40.758132934570313,1,N,-73.975227355957031,40.754814147949219,1,5.5,0.5,0.5,1.35,0,8.15
2,2015-01-08 22:45:25,2015-01-08 23:02:10,1,4.38,-73.988990783691406,40.73974609375,1,N,-73.975616455078125,40.791263580322266,1,15.5,0.5,0.5,1.5,0,18.3
1,2015-01-08 22:45:26,2015-01-08 22:49:24,1,.90,-73.97955322265625,40.743927001953125,1,N,-73.970710754394531,40.750038146972656,1,5,0.5,0.5,1.25,0,7.55
1,2015-01-08 22:45:27,2015-01-08 23:22:51,2,19.70,-73.782119750976563,40.644554138183594,2,N,-73.9432373046875,40.7518310546875,2,52,0,0.5,0,5.33,58.13
2,2015-01-08 22:45:28,2015-01-08 22:58:41,1,7.43,-73.862403869628906,40.769073486328125,1,N,-73.796180725097656,40.779170989990234,1,21.5,0.5,0.5,4.4,0,27.2
2,2015-01-08 22:45:28,2015-01-08 22:56:36,1,2.90,-73.990310668945313,40.719051361083984,1,N,-73.942543029785156,40.701091766357422,1,11.5,0.5,0.5,2.4,0,15.2
2,2015-01-08 22:45:29,2015-01-08 22:51:49,1,1.22,-73.982528686523437,40.748291015625,1,N,-73.968391418457031,40.756427764892578,1,6.5,0.5,0.5,1,0,8.8
2,2015-01-08 22:45:30,2015-01-08 22:51:09,1,1.66,-73.987510681152344,40.765331268310547,1,N,-74.00347900390625,40.751438140869141,1,7,0.5,0.5,1.5,0,9.8
2,2015-01-08 22:45:30,2015-01-08 22:53:14,2,1.78,-73.999755859375,40.726779937744141,1,N,-74.003959655761719,40.707679748535156,1,8,0.5,0.5,1,0,10.3
1,2015-01-08 22:45:30,2015-01-08 22:57:36,1,2.70,-73.988990783691406,40.758281707763672,1,N,-73.969497680664063,40.791980743408203,2,11,0.5,0.5,0,0,12.3
2,2015-01-08 22:45:31,2015-01-08 23:05:03,5,4.37,-73.985733032226563,40.731208801269531,1,N,-73.942596435546875,40.695381164550781,1,17,0.5,0.5,3.5,0,21.8
2,2015-01-08 22:45:32,2015-01-08 22:55:13,4,3.26,-73.975196838378906,40.755294799804688,1,N,-73.966987609863281,40.791793823242188,1,11.5,0.5,0.5,2.4,0,15.2
1,2015-01-08 22:45:32,2015-01-08 22:47:48,1,.50,-74.006240844726563,40.731620788574219,1,N,-74.00531005859375,40.738239288330078,2,4,0.5,0.5,0,0,5.3
1,2015-01-08 22:45:32,2015-01-08 23:01:35,1,3.30,-73.962982177734375,40.769123077392578,1,N,-73.9991455078125,40.743938446044922,1,13.5,0.5,0.5,0,0,14.8
2,2015-01-08 22:45:33,2015-01-08 22:59:22,1,3.00,-73.991096496582031,40.739151000976563,1,N,-74.015403747558594,40.704879760742187,1,12,0.5,0.5,2.5,0,15.8
1,2015-01-08 22:45:34,2015-01-08 22:56:00,1,3.00,-73.974655151367188,40.755340576171875,1,N,-74.0068359375,40.730365753173828,1,10.5,0.5,0.5,2.35,0,14.15
2,2015-01-08 22:45:34,2015-01-08 23:01:34,1,4.16,-73.992019653320313,40.725498199462891,1,N,-73.963165283203125,40.677436828613281,2,16,0.5,0.5,0,0,17.3
2,2015-01-08 22:45:35,2015-01-08 22:53:49,1,.68,-73.985977172851562,40.727149963378906,1,N,-73.987319946289062,40.722400665283203,1,6.5,0.5,0.5,1.4,0,9.2
1,2015-01-08 22:45:35,2015-01-08 22:52:28,1,.90,-74.006614685058594,40.731452941894531,1,N,-73.997749328613281,40.733673095703125,1,6,0.5,0.5,1.45,0,8.75
1,2015-01-08 22:45:36,2015-01-08 23:07:51,1,4.80,-73.982223510742188,40.771587371826172,1,N,-73.92218017578125,40.756427764892578,1,19,0.5,0.5,5.05,0,25.35
2,2015-01-08 22:45:36,2015-01-08 22:48:51,1,.88,-73.984733581542969,40.758743286132813,1,N,-73.982208251953125,40.750858306884766,2,5,0.5,0.5,0,0,6.3
1,2015-01-08 22:45:37,2015-01-08 23:00:55,1,3.10,-73.990402221679688,40.744464874267578,1,N,-74.014503479003906,40.716800689697266,1,13.5,0.5,0.5,2,0,16.8
2,2015-01-08 22:45:37,2015-01-08 23:05:42,5,5.30,0,0,1,N,0,0,1,19.5,0.5,0.5,4,0,24.8
1,2015-01-08 22:45:38,2015-01-08 22:53:41,2,2.40,-73.97564697265625,40.759529113769531,1,N,-73.976371765136719,40.782424926757813,1,9,0.5,0.5,2.05,0,12.35
2,2015-01-08 22:45:38,2015-01-08 22:48:55,5,.62,-73.950851440429688,40.778972625732422,1,N,-73.9576416015625,40.769786834716797,2,4.5,0.5,0.5,0,0,5.8
1,2015-01-08 22:45:39,2015-01-08 23:03:49,1,3.90,-73.994316101074219,40.750110626220703,1,N,-73.948654174804688,40.773696899414063,1,15.5,0.5,0.5,2.5,0,19.3
1,2015-01-08 22:45:40,2015-01-08 22:48:53,1,.60,-74.0089111328125,40.725921630859375,1,N,-74.001548767089844,40.730915069580078,1,4.5,0.5,0.5,1.16,0,6.96
2,2015-01-08 22:45:40,2015-01-08 22:56:00,1,1.52,-73.980789184570313,40.746841430664062,1,N,-73.964691162109375,40.759178161621094,2,8.5,0.5,0.5,0,0,9.8
2,2015-01-08 22:45:40,2015-01-08 23:15:31,1,4.75,-73.997978210449219,40.745128631591797,5,N,-74.035438537597656,40.744663238525391,2,50,0,0,0,11.75,62.05
1,2015-01-08 22:45:41,2015-01-08 22:58:09,1,2.00,-73.998748779296875,40.734626770019531,1,N,-73.995208740234375,40.717639923095703,1,10,0.5,0.5,1,0,12.3
1,2015-01-08 22:44:31,2015-01-08 23:03:38,1,4.00,-73.953590393066406,40.775421142578125,1,N,-73.996063232421875,40.741241455078125,1,16,0.5,0.5,5.15,0,22.45
1,2015-01-08 22:44:32,2015-01-08 22:47:56,1,.60,-74.003791809082031,40.736759185791016,1,N,-74.004646301269531,40.729572296142578,2,4.5,0.5,0.5,0,0,5.8
2,2015-01-08 22:44:32,2015-01-08 22:50:24,1,2.23,-73.914787292480469,40.764110565185547,1,N,-73.898750305175781,40.750221252441406,2,8.5,0.5,0.5,0,0,9.8
2,2015-01-08 22:44:33,2015-01-08 23:01:21,6,8.32,-73.953056335449219,40.718257904052734,1,N,-74.000411987304688,40.655513763427734,1,24.5,0.5,0.5,5,0,30.8
1,2015-01-08 22:44:33,2015-01-08 22:48:51,1,1.60,-73.973800659179688,40.761478424072266,1,N,-73.958282470703125,40.781150817871094,1,6.5,0.5,0.5,1,0,8.8
1,2015-01-08 22:44:34,2015-01-08 23:08:35,1,17.70,-73.788055419921875,40.641677856445313,2,N,-73.9727783203125,40.754989624023437,1,52,0,0.5,11.6,5.33,69.73
1,2015-01-08 22:44:35,2015-01-08 22:53:22,1,2.40,-74.002777099609375,40.733631134033203,1,N,-73.979621887207031,40.751758575439453,2,9,0.5,0.5,0,0,10.3
1,2015-01-08 22:44:35,2015-01-08 22:53:04,1,1.80,-73.981101989746094,40.725116729736328,1,N,-73.972442626953125,40.746124267578125,1,8.5,0.5,0.5,2.45,0,12.25
1,2015-01-08 22:44:36,2015-01-08 22:48:57,1,.80,-73.991447448730469,40.750053405761719,1,N,-73.989349365234375,40.757606506347656,2,5,0.5,0.5,0,0,6.3
1,2015-01-08 22:44:36,2015-01-08 22:51:28,1,1.80,-73.969070434570313,40.753391265869141,1,N,-73.975532531738281,40.732730865478516,2,7.5,0.5,0.5,0,0,8.8
1,2015-01-08 22:44:36,2015-01-08 22:50:55,1,1.00,-73.988899230957031,40.736469268798828,1,N,-73.977096557617187,40.745296478271484,1,6.5,0.5,0.5,0.1,0,7.9
2,2015-01-08 22:44:37,2015-01-08 22:48:35,1,.79,-73.995094299316406,40.739780426025391,1,N,-73.985877990722656,40.742424011230469,1,5,0.5,0.5,1.1,0,7.4
1,2015-01-08 22:44:38,2015-01-08 22:58:01,2,2.30,-74.00592041015625,40.750343322753906,1,N,-73.990509033203125,40.730617523193359,1,11.5,0.5,0.5,2.56,0,15.36
2,2015-01-08 22:44:38,2015-01-08 22:53:48,1,.89,-73.967086791992187,40.756809234619141,1,N,-73.984588623046875,40.769500732421875,2,7.5,0.5,0.5,0,0,8.8
2,2015-01-08 22:44:39,2015-01-08 22:58:23,1,1.50,-74.004730224609375,40.730236053466797,1,N,-73.985000610351563,40.720394134521484,2,10.5,0.5,0.5,0,0,11.8
1,2015-01-08 22:44:39,2015-01-08 22:55:51,1,2.80,-73.962150573730469,40.778999328613281,1,N,-73.968246459960937,40.804061889648437,2,12,0.5,0.5,0,0,13.3
2,2015-01-08 22:44:39,2015-01-08 22:57:25,1,2.17,-73.98504638671875,40.755439758300781,1,N,-73.9835205078125,40.780960083007813,1,10.5,0.5,0.5,2.2,0,14
1,2015-01-08 22:44:40,2015-01-08 22:50:59,1,1.00,-73.987236022949219,40.735942840576172,1,N,-73.983650207519531,40.725959777832031,2,6.5,0.5,0.5,0,0,7.8
1,2015-01-08 22:44:41,2015-01-08 23:05:59,2,6.00,-73.991050720214844,40.750617980957031,1,N,-73.940109252929687,40.793773651123047,1,20.5,0.5,0.5,1,0,22.8
1,2015-01-08 22:44:42,2015-01-08 22:59:35,1,3.90,-73.987625122070313,40.738216400146484,1,Y,-73.947677612304688,40.775123596191406,1,14.5,0.5,0.5,2,0,17.8
2,2015-01-08 22:44:43,2015-01-08 22:50:19,1,1.12,-73.988250732421875,40.748199462890625,1,N,-73.995826721191406,40.759071350097656,1,6.5,0.5,0.5,1.75,0,9.55
1,2015-01-08 22:44:44,2015-01-08 22:55:02,1,3.50,-73.981330871582031,40.773574829101563,1,N,-73.9422607421875,40.748729705810547,1,12,0.5,0.5,2.65,0,15.95
1,2015-01-08 22:44:44,2015-01-08 22:52:42,1,1.40,-73.990318298339844,40.730846405029297,1,N,-73.979034423828125,40.749923706054688,1,8,0.5,0.5,1,0,10.3
2,2015-01-08 22:44:45,2015-01-08 22:49:24,1,.99,-74.002647399902344,40.728668212890625,1,N,-73.989616394042969,40.729785919189453,1,5.5,0.5,0.5,1.2,0,8
2,2015-01-08 22:44:45,2015-01-08 22:50:21,3,1.17,-73.957550048828125,40.769390106201172,1,N,-73.969017028808594,40.755886077880859,1,6,0.5,0.5,1.3,0,8.6
1,2015-01-08 22:44:46,2015-01-08 22:49:10,1,1.20,-73.979423522949219,40.743892669677734,1,N,-73.969390869140625,40.7591552734375,1,6,0.5,0.5,1,0,8.3
1,2015-01-08 22:44:47,2015-01-08 23:04:46,1,6.50,-73.959877014160156,40.758052825927734,1,N,-73.860176086425781,40.731327056884766,2,22,0.5,0.5,0,0,23.3
1,2015-01-08 22:44:47,2015-01-08 22:53:12,1,2.40,-73.986259460449219,40.767112731933594,1,N,-73.9576416015625,40.774585723876953,1,9,0.5,0.5,1.5,0,11.8
2,2015-01-08 22:44:47,2015-01-08 23:33:38,1,36.05,-73.782203674316406,40.644588470458984,4,N,-73.857406616210937,41.077201843261719,1,136.5,0.5,0.5,28.47,5.33,171.6
1,2015-01-08 22:44:48,2015-01-08 22:47:47,1,1.00,-73.991172790527344,40.750240325927734,1,N,-73.99505615234375,40.738407135009766,1,5,0.5,0.5,1.25,0,7.55
1,2015-01-08 22:44:48,2015-01-08 23:18:32,1,20.70,-73.782600402832031,40.644664764404297,2,N,-73.97637939453125,40.782341003417969,1,52,0,0.5,6,5.33,64.13
2,2015-01-08 22:44:49,2015-01-08 22:48:17,5,.58,-73.985916137695313,40.740631103515625,1,N,-73.980255126953125,40.74420166015625,1,4.5,0.5,0.5,1,0,6.8
2,2015-01-08 22:44:49,2015-01-08 22:47:16,1,.92,-73.968841552734375,40.754261016845703,1,N,-73.977622985839844,40.744659423828125,2,4.5,0.5,0.5,0,0,5.8
